1525083386 0 0 0 0 0 1 0
1525434051 0 0 1 0 0 1 0
1525434169 0 0 2 0 0 1 0
1525434212 0 0 3 0 0 1 0
1525728608 1 0 3 0 0 1 0
1526163104 2 0 3 0 0 1 0
1526163565 2 1 3 0 0 1 0
1526164945 3 1 3 0 0 1 0
1526165090 4 1 3 0 0 1 0
1526167186 4 1 3 0 0 1 1
1526167510 4 2 3 0 0 1 1
1526251364 4 2 3 1 0 1 1
1526254087 4 3 3 1 0 1 1
1526311587 5 3 3 1 0 1 1
1526325497 5 3 3 2 0 1 1
1526350546 5 4 3 2 0 1 1
1526489213 5 4 3 2 1 1 1
1526489456 5 5 3 2 1 1 1
1526491405 6 5 3 2 1 1 1
